Norm,Metric,Distance,Env,mean_episode_rewards,val_mean_episode_rewards,run
linf_norm,l2_dist,0.5691894292831421,Train,10,-5.5,true-firebrand-1700
l1_norm,l1_dist,1.4783451557159424,Valid,10,-5.5,true-firebrand-1700
l1_norm,l2_dist,2.192091941833496,Valid,10,-5.5,true-firebrand-1700
l2_norm,l1_dist,0.9688249826431274,Valid,10,-5.5,true-firebrand-1700
l2_norm,l2_dist,1.4381358623504639,Valid,10,-5.5,true-firebrand-1700
linf_norm,l1_dist,0.19634568691253662,Valid,10,-5.5,true-firebrand-1700
linf_norm,l2_dist,0.29882171750068665,Valid,10,-5.5,true-firebrand-1700
l1_norm,l1_dist,1.566962718963623,Train,10,10.0,devoted-sky-1701
l1_norm,l2_dist,5.458078861236572,Train,10,10.0,devoted-sky-1701
l2_norm,l1_dist,0.7791979312896729,Train,10,10.0,devoted-sky-1701
l2_norm,l2_dist,1.337260365486145,Train,10,10.0,devoted-sky-1701
linf_norm,l1_dist,0.34081119298934937,Train,10,10.0,devoted-sky-1701
linf_norm,l2_dist,0.49154171347618103,Train,10,10.0,devoted-sky-1701
l1_norm,l1_dist,1.3745267391204834,Valid,10,10.0,devoted-sky-1701
l1_norm,l2_dist,1.984789252281189,Valid,10,10.0,devoted-sky-1701
l2_norm,l1_dist,0.8725147247314453,Valid,10,10.0,devoted-sky-1701
l2_norm,l2_dist,1.274718999862671,Valid,10,10.0,devoted-sky-1701
linf_norm,l1_dist,0.184853196144104,Valid,10,10.0,devoted-sky-1701
linf_norm,l2_dist,0.2756713926792145,Valid,10,10.0,devoted-sky-1701
l1_norm,l1_dist,1.184000849723816,Train,10,10.0,wild-universe-1702
l1_norm,l2_dist,2.772005796432495,Train,10,10.0,wild-universe-1702
l2_norm,l1_dist,0.7729043960571289,Train,10,10.0,wild-universe-1702
l2_norm,l2_dist,1.2453235387802124,Train,10,10.0,wild-universe-1702
linf_norm,l1_dist,0.48406410217285156,Train,10,10.0,wild-universe-1702
linf_norm,l2_dist,0.6791206002235413,Train,10,10.0,wild-universe-1702
l1_norm,l1_dist,1.4413212537765503,Valid,10,10.0,wild-universe-1702
l1_norm,l2_dist,2.0801191329956055,Valid,10,10.0,wild-universe-1702
l2_norm,l1_dist,0.916150689125061,Valid,10,10.0,wild-universe-1702
l2_norm,l2_dist,1.3289068937301636,Valid,10,10.0,wild-universe-1702
linf_norm,l1_dist,0.20252898335456848,Valid,10,10.0,wild-universe-1702
linf_norm,l2_dist,0.3010896146297455,Valid,10,10.0,wild-universe-1702
l1_norm,l1_dist,1.566962718963623,Train,10,10.0,sweet-sea-1704
l1_norm,l2_dist,5.458078861236572,Train,10,10.0,sweet-sea-1704
l2_norm,l1_dist,0.7791979312896729,Train,10,10.0,sweet-sea-1704
l2_norm,l2_dist,1.337260365486145,Train,10,10.0,sweet-sea-1704
linf_norm,l1_dist,0.34081119298934937,Train,10,10.0,sweet-sea-1704
linf_norm,l2_dist,0.49154171347618103,Train,10,10.0,sweet-sea-1704
l1_norm,l1_dist,1.3745267391204834,Valid,10,10.0,sweet-sea-1704
l1_norm,l2_dist,1.984789252281189,Valid,10,10.0,sweet-sea-1704
l2_norm,l1_dist,0.8725147247314453,Valid,10,10.0,sweet-sea-1704
l2_norm,l2_dist,1.274718999862671,Valid,10,10.0,sweet-sea-1704
linf_norm,l1_dist,0.184853196144104,Valid,10,10.0,sweet-sea-1704
linf_norm,l2_dist,0.2756713926792145,Valid,10,10.0,sweet-sea-1704
l1_norm,l1_dist,1.5867582559585571,Train,10,0.0,good-oath-1705
l1_norm,l2_dist,4.3892412185668945,Train,10,0.0,good-oath-1705
l2_norm,l1_dist,0.8312416076660156,Train,10,0.0,good-oath-1705
l2_norm,l2_dist,1.3510757684707642,Train,10,0.0,good-oath-1705
linf_norm,l1_dist,0.4484363794326782,Train,10,0.0,good-oath-1705
linf_norm,l2_dist,0.6311900019645691,Train,10,0.0,good-oath-1705
l1_norm,l1_dist,1.5036842823028564,Valid,10,0.0,good-oath-1705
l1_norm,l2_dist,2.192694902420044,Valid,10,0.0,good-oath-1705
l2_norm,l1_dist,0.9581232070922852,Valid,10,0.0,good-oath-1705
l2_norm,l2_dist,1.4043127298355103,Valid,10,0.0,good-oath-1705
linf_norm,l1_dist,0.21081344783306122,Valid,10,0.0,good-oath-1705
linf_norm,l2_dist,0.316305547952652,Valid,10,0.0,good-oath-1705
l1_norm,l1_dist,1.1838027238845825,Train,10,10.0,faithful-plant-1706
l1_norm,l2_dist,2.772189140319824,Train,10,10.0,faithful-plant-1706
l2_norm,l1_dist,0.7728209495544434,Train,10,10.0,faithful-plant-1706
l2_norm,l2_dist,1.245451807975769,Train,10,10.0,faithful-plant-1706
linf_norm,l1_dist,0.4795171022415161,Train,10,10.0,faithful-plant-1706
linf_norm,l2_dist,0.6727803349494934,Train,10,10.0,faithful-plant-1706
l1_norm,l1_dist,1.4419268369674683,Valid,10,10.0,faithful-plant-1706
l1_norm,l2_dist,2.0827865600585938,Valid,10,10.0,faithful-plant-1706
l2_norm,l1_dist,0.917247474193573,Valid,10,10.0,faithful-plant-1706
l2_norm,l2_dist,1.3306834697723389,Valid,10,10.0,faithful-plant-1706
linf_norm,l1_dist,0.202787384390831,Valid,10,10.0,faithful-plant-1706
linf_norm,l2_dist,0.30162355303764343,Valid,10,10.0,faithful-plant-1706
l1_norm,l1_dist,1.2948684692382812,Train,10,-5.5,lucky-wildflower-1707
l1_norm,l2_dist,3.3772666454315186,Train,10,-5.5,lucky-wildflower-1707
l2_norm,l1_dist,0.7803782224655151,Train,10,-5.5,lucky-wildflower-1707
l2_norm,l2_dist,1.2760764360427856,Train,10,-5.5,lucky-wildflower-1707
linf_norm,l1_dist,0.39981621503829956,Train,10,-5.5,lucky-wildflower-1707
linf_norm,l2_dist,0.5691894292831421,Train,10,-5.5,lucky-wildflower-1707
l1_norm,l1_dist,1.4783451557159424,Valid,10,-5.5,lucky-wildflower-1707
l1_norm,l2_dist,2.192091941833496,Valid,10,-5.5,lucky-wildflower-1707
l2_norm,l1_dist,0.9688249826431274,Valid,10,-5.5,lucky-wildflower-1707
l2_norm,l2_dist,1.4381358623504639,Valid,10,-5.5,lucky-wildflower-1707
linf_norm,l1_dist,0.19634568691253662,Valid,10,-5.5,lucky-wildflower-1707
linf_norm,l2_dist,0.29882171750068665,Valid,10,-5.5,lucky-wildflower-1707
l1_norm,l1_dist,1.2948877811431885,Train,10,-5.5,fine-armadillo-1708
l1_norm,l2_dist,3.3772828578948975,Train,10,-5.5,fine-armadillo-1708
l2_norm,l1_dist,0.7804415822029114,Train,10,-5.5,fine-armadillo-1708
l2_norm,l2_dist,1.276097297668457,Train,10,-5.5,fine-armadillo-1708
linf_norm,l1_dist,0.40163540840148926,Train,10,-5.5,fine-armadillo-1708
linf_norm,l2_dist,0.5718047022819519,Train,10,-5.5,fine-armadillo-1708
l1_norm,l1_dist,1.4785151481628418,Valid,10,-5.5,fine-armadillo-1708
l1_norm,l2_dist,2.1920063495635986,Valid,10,-5.5,fine-armadillo-1708
l2_norm,l1_dist,0.968804657459259,Valid,10,-5.5,fine-armadillo-1708
l2_norm,l2_dist,1.4378738403320312,Valid,10,-5.5,fine-armadillo-1708
linf_norm,l1_dist,0.19652900099754333,Valid,10,-5.5,fine-armadillo-1708
linf_norm,l2_dist,0.299075186252594,Valid,10,-5.5,fine-armadillo-1708
l1_norm,l1_dist,1.5874028205871582,Train,10,3.5,vocal-feather-1709
l1_norm,l2_dist,4.389770984649658,Train,10,3.5,vocal-feather-1709
l2_norm,l1_dist,0.8311541676521301,Train,10,3.5,vocal-feather-1709
l2_norm,l2_dist,1.3512238264083862,Train,10,3.5,vocal-feather-1709
linf_norm,l1_dist,0.4395555853843689,Train,10,3.5,vocal-feather-1709
linf_norm,l2_dist,0.6191959977149963,Train,10,3.5,vocal-feather-1709
l1_norm,l1_dist,1.501979947090149,Valid,10,3.5,vocal-feather-1709
l1_norm,l2_dist,2.1886839866638184,Valid,10,3.5,vocal-feather-1709
l2_norm,l1_dist,0.9569345116615295,Valid,10,3.5,vocal-feather-1709
l2_norm,l2_dist,1.4014021158218384,Valid,10,3.5,vocal-feather-1709
linf_norm,l1_dist,0.21121643483638763,Valid,10,3.5,vocal-feather-1709
linf_norm,l2_dist,0.316874623298645,Valid,10,3.5,vocal-feather-1709
l1_norm,l1_dist,1.2952485084533691,Train,10,-5.5,peach-planet-1710
l1_norm,l2_dist,3.3768112659454346,Train,10,-5.5,peach-planet-1710
l2_norm,l1_dist,0.7808552384376526,Train,10,-5.5,peach-planet-1710
l2_norm,l2_dist,1.2758703231811523,Train,10,-5.5,peach-planet-1710
linf_norm,l1_dist,0.40303224325180054,Train,10,-5.5,peach-planet-1710
linf_norm,l2_dist,0.5734720826148987,Train,10,-5.5,peach-planet-1710
l1_norm,l1_dist,1.4794490337371826,Valid,10,-5.5,peach-planet-1710
l1_norm,l2_dist,2.1938109397888184,Valid,10,-5.5,peach-planet-1710
l2_norm,l1_dist,0.9694758653640747,Valid,10,-5.5,peach-planet-1710
l2_norm,l2_dist,1.4392483234405518,Valid,10,-5.5,peach-planet-1710
linf_norm,l1_dist,0.196234330534935,Valid,10,-5.5,peach-planet-1710
linf_norm,l2_dist,0.2986912131309509,Valid,10,-5.5,peach-planet-1710
l1_norm,l1_dist,1.5680232048034668,Train,10,10.0,stoic-puddle-1711
l1_norm,l2_dist,5.458045482635498,Train,10,10.0,stoic-puddle-1711
l2_norm,l1_dist,0.7803440093994141,Train,10,10.0,stoic-puddle-1711
l2_norm,l2_dist,1.3374390602111816,Train,10,10.0,stoic-puddle-1711
linf_norm,l1_dist,0.3488577902317047,Train,10,10.0,stoic-puddle-1711
linf_norm,l2_dist,0.5025434494018555,Train,10,10.0,stoic-puddle-1711
l1_norm,l1_dist,1.3764655590057373,Valid,10,10.0,stoic-puddle-1711
l1_norm,l2_dist,1.9877707958221436,Valid,10,10.0,stoic-puddle-1711
l2_norm,l1_dist,0.8735650777816772,Valid,10,10.0,stoic-puddle-1711
l2_norm,l2_dist,1.2762172222137451,Valid,10,10.0,stoic-puddle-1711
linf_norm,l1_dist,0.18501073122024536,Valid,10,10.0,stoic-puddle-1711
linf_norm,l2_dist,0.27577364444732666,Valid,10,10.0,stoic-puddle-1711
l1_norm,l1_dist,1.1838570833206177,Train,10,10.0,lunar-dust-1712
l1_norm,l2_dist,2.7718636989593506,Train,10,10.0,lunar-dust-1712
l2_norm,l1_dist,0.7728123068809509,Train,10,10.0,lunar-dust-1712
l2_norm,l2_dist,1.2452434301376343,Train,10,10.0,lunar-dust-1712
linf_norm,l1_dist,0.47770988941192627,Train,10,10.0,lunar-dust-1712
linf_norm,l2_dist,0.6703222990036011,Train,10,10.0,lunar-dust-1712
l1_norm,l1_dist,1.4412431716918945,Valid,10,10.0,lunar-dust-1712
l1_norm,l2_dist,2.0812485218048096,Valid,10,10.0,lunar-dust-1712
l2_norm,l1_dist,0.9165505766868591,Valid,10,10.0,lunar-dust-1712
l2_norm,l2_dist,1.3298540115356445,Valid,10,10.0,lunar-dust-1712
linf_norm,l1_dist,0.20243118703365326,Valid,10,10.0,lunar-dust-1712
linf_norm,l2_dist,0.3010313808917999,Valid,10,10.0,lunar-dust-1712
l1_norm,l1_dist,1.5870347023010254,Train,10,0.0,frosty-valley-1713
l1_norm,l2_dist,4.389382839202881,Train,10,0.0,frosty-valley-1713
l2_norm,l1_dist,0.8313037157058716,Train,10,0.0,frosty-valley-1713
l2_norm,l2_dist,1.3511189222335815,Train,10,0.0,frosty-valley-1713
linf_norm,l1_dist,0.44692426919937134,Train,10,0.0,frosty-valley-1713
linf_norm,l2_dist,0.6291890144348145,Train,10,0.0,frosty-valley-1713
l1_norm,l1_dist,1.5038282871246338,Valid,10,0.0,frosty-valley-1713
l1_norm,l2_dist,2.192822217941284,Valid,10,0.0,frosty-valley-1713
l2_norm,l1_dist,0.958172082901001,Valid,10,0.0,frosty-valley-1713
l2_norm,l2_dist,1.4043381214141846,Valid,10,0.0,frosty-valley-1713
linf_norm,l1_dist,0.21084612607955933,Valid,10,0.0,frosty-valley-1713
linf_norm,l2_dist,0.3163461685180664,Valid,10,0.0,frosty-valley-1713
l1_norm,l1_dist,1.295198678970337,Train,10,-5.5,golden-serenity-1714
l1_norm,l2_dist,3.3758270740509033,Train,10,-5.5,golden-serenity-1714
l2_norm,l1_dist,0.7819396257400513,Train,10,-5.5,golden-serenity-1714
l2_norm,l2_dist,1.2756080627441406,Train,10,-5.5,golden-serenity-1714
linf_norm,l1_dist,0.4112689197063446,Train,10,-5.5,golden-serenity-1714
linf_norm,l2_dist,0.5844016671180725,Train,10,-5.5,golden-serenity-1714
l1_norm,l1_dist,1.4809280633926392,Valid,10,-5.5,golden-serenity-1714
l1_norm,l2_dist,2.1970012187957764,Valid,10,-5.5,golden-serenity-1714
l2_norm,l1_dist,0.9706661701202393,Valid,10,-5.5,golden-serenity-1714
l2_norm,l2_dist,1.4418569803237915,Valid,10,-5.5,golden-serenity-1714
linf_norm,l1_dist,0.19536978006362915,Valid,10,-5.5,golden-serenity-1714
linf_norm,l2_dist,0.29745808243751526,Valid,10,-5.5,golden-serenity-1714
l1_norm,l1_dist,1.295132040977478,Train,10,-5.5,eager-music-1715
l1_norm,l2_dist,3.3756284713745117,Train,10,-5.5,eager-music-1715
l2_norm,l1_dist,0.7821806073188782,Train,10,-5.5,eager-music-1715
l2_norm,l2_dist,1.2755732536315918,Train,10,-5.5,eager-music-1715
linf_norm,l1_dist,0.4138779044151306,Train,10,-5.5,eager-music-1715
linf_norm,l2_dist,0.5877888202667236,Train,10,-5.5,eager-music-1715
l1_norm,l1_dist,1.481543779373169,Valid,10,-5.5,eager-music-1715
l1_norm,l2_dist,2.197997570037842,Valid,10,-5.5,eager-music-1715
l2_norm,l1_dist,0.9710397720336914,Valid,10,-5.5,eager-music-1715
l2_norm,l2_dist,1.4425195455551147,Valid,10,-5.5,eager-music-1715
linf_norm,l1_dist,0.19522665441036224,Valid,10,-5.5,eager-music-1715
linf_norm,l2_dist,0.2972511649131775,Valid,10,-5.5,eager-music-1715
l1_norm,l1_dist,1.895569086074829,Train,10,9.5,fanciful-water-1716
l1_norm,l2_dist,5.552751064300537,Train,10,9.5,fanciful-water-1716
l2_norm,l1_dist,0.8542061448097229,Train,10,9.5,fanciful-water-1716
l2_norm,l2_dist,1.388495683670044,Train,10,9.5,fanciful-water-1716
linf_norm,l1_dist,0.4058580994606018,Train,10,9.5,fanciful-water-1716
linf_norm,l2_dist,0.5743680000305176,Train,10,9.5,fanciful-water-1716
l1_norm,l1_dist,1.3934351205825806,Valid,10,9.5,fanciful-water-1716
l1_norm,l2_dist,2.001887798309326,Valid,10,9.5,fanciful-water-1716
l2_norm,l1_dist,0.8984676599502563,Valid,10,9.5,fanciful-water-1716
l2_norm,l2_dist,1.2999370098114014,Valid,10,9.5,fanciful-water-1716
linf_norm,l1_dist,0.2034718543291092,Valid,10,9.5,fanciful-water-1716
linf_norm,l2_dist,0.30436456203460693,Valid,10,9.5,fanciful-water-1716
l1_norm,l1_dist,1.567726731300354,Train,10,10.0,silver-glade-1717
l1_norm,l2_dist,5.457406044006348,Train,10,10.0,silver-glade-1717
l2_norm,l1_dist,0.782289445400238,Train,10,10.0,silver-glade-1717
l2_norm,l2_dist,1.3374513387680054,Train,10,10.0,silver-glade-1717
linf_norm,l1_dist,0.3579491376876831,Train,10,10.0,silver-glade-1717
linf_norm,l2_dist,0.5144203305244446,Train,10,10.0,silver-glade-1717
l1_norm,l1_dist,1.3743929862976074,Valid,10,10.0,silver-glade-1717
l1_norm,l2_dist,1.9846466779708862,Valid,10,10.0,silver-glade-1717
l2_norm,l1_dist,0.8725465536117554,Valid,10,10.0,silver-glade-1717
l2_norm,l2_dist,1.2746784687042236,Valid,10,10.0,silver-glade-1717
linf_norm,l1_dist,0.18488146364688873,Valid,10,10.0,silver-glade-1717
linf_norm,l2_dist,0.27573415637016296,Valid,10,10.0,silver-glade-1717
l1_norm,l1_dist,1.5870347023010254,Train,10,0.0,fluent-fog-1718
l1_norm,l2_dist,4.389382839202881,Train,10,0.0,fluent-fog-1718
l2_norm,l1_dist,0.8313037157058716,Train,10,0.0,fluent-fog-1718
l2_norm,l2_dist,1.3511189222335815,Train,10,0.0,fluent-fog-1718
linf_norm,l1_dist,0.44692426919937134,Train,10,0.0,fluent-fog-1718
linf_norm,l2_dist,0.6291890144348145,Train,10,0.0,fluent-fog-1718
l1_norm,l1_dist,1.5038282871246338,Valid,10,0.0,fluent-fog-1718
l1_norm,l2_dist,2.192822217941284,Valid,10,0.0,fluent-fog-1718
l2_norm,l1_dist,0.958172082901001,Valid,10,0.0,fluent-fog-1718
l2_norm,l2_dist,1.4043381214141846,Valid,10,0.0,fluent-fog-1718
linf_norm,l1_dist,0.21084612607955933,Valid,10,0.0,fluent-fog-1718
linf_norm,l2_dist,0.3163461685180664,Valid,10,0.0,fluent-fog-1718
l1_norm,l1_dist,1.8952867984771729,Train,10,9.5,rose-flower-1719
l1_norm,l2_dist,5.5522589683532715,Train,10,9.5,rose-flower-1719
l2_norm,l1_dist,0.8544001579284668,Train,10,9.5,rose-flower-1719
l2_norm,l2_dist,1.3883295059204102,Train,10,9.5,rose-flower-1719
linf_norm,l1_dist,0.4127996265888214,Train,10,9.5,rose-flower-1719
linf_norm,l2_dist,0.5838608741760254,Train,10,9.5,rose-flower-1719
l1_norm,l1_dist,1.3883023262023926,Valid,10,9.5,rose-flower-1719
l1_norm,l2_dist,1.9907349348068237,Valid,10,9.5,rose-flower-1719
l2_norm,l1_dist,0.8948737978935242,Valid,10,9.5,rose-flower-1719
l2_norm,l2_dist,1.2935513257980347,Valid,10,9.5,rose-flower-1719
linf_norm,l1_dist,0.20283734798431396,Valid,10,9.5,rose-flower-1719
linf_norm,l2_dist,0.30304962396621704,Valid,10,9.5,rose-flower-1719
l1_norm,l1_dist,1.183741569519043,Train,10,10.0,upbeat-puddle-1720
l1_norm,l2_dist,2.7721662521362305,Train,10,10.0,upbeat-puddle-1720
l2_norm,l1_dist,0.7728092074394226,Train,10,10.0,upbeat-puddle-1720
l2_norm,l2_dist,1.2454489469528198,Train,10,10.0,upbeat-puddle-1720
linf_norm,l1_dist,0.48191606998443604,Train,10,10.0,upbeat-puddle-1720
linf_norm,l2_dist,0.6760249733924866,Train,10,10.0,upbeat-puddle-1720
l1_norm,l1_dist,1.4423776865005493,Valid,10,10.0,upbeat-puddle-1720
l1_norm,l2_dist,2.083796501159668,Valid,10,10.0,upbeat-puddle-1720
l2_norm,l1_dist,0.9176641702651978,Valid,10,10.0,upbeat-puddle-1720
l2_norm,l2_dist,1.3313254117965698,Valid,10,10.0,upbeat-puddle-1720
linf_norm,l1_dist,0.20289570093154907,Valid,10,10.0,upbeat-puddle-1720
linf_norm,l2_dist,0.3018344044685364,Valid,10,10.0,upbeat-puddle-1720
l1_norm,l1_dist,1.1838027238845825,Train,10,10.0,scarlet-water-1721
l1_norm,l2_dist,2.772189140319824,Train,10,10.0,scarlet-water-1721
l2_norm,l1_dist,0.7728209495544434,Train,10,10.0,scarlet-water-1721
l2_norm,l2_dist,1.245451807975769,Train,10,10.0,scarlet-water-1721
linf_norm,l1_dist,0.4795171022415161,Train,10,10.0,scarlet-water-1721
linf_norm,l2_dist,0.6727803349494934,Train,10,10.0,scarlet-water-1721
l1_norm,l1_dist,1.4419268369674683,Valid,10,10.0,scarlet-water-1721
l1_norm,l2_dist,2.0827865600585938,Valid,10,10.0,scarlet-water-1721
l2_norm,l1_dist,0.917247474193573,Valid,10,10.0,scarlet-water-1721
l2_norm,l2_dist,1.3306834697723389,Valid,10,10.0,scarlet-water-1721
linf_norm,l1_dist,0.202787384390831,Valid,10,10.0,scarlet-water-1721
linf_norm,l2_dist,0.30162355303764343,Valid,10,10.0,scarlet-water-1721
l1_norm,l1_dist,1.8948233127593994,Train,10,9.5,fallen-frost-1722
l1_norm,l2_dist,5.5524187088012695,Train,10,9.5,fallen-frost-1722
l2_norm,l1_dist,0.8535298705101013,Train,10,9.5,fallen-frost-1722
l2_norm,l2_dist,1.388286828994751,Train,10,9.5,fallen-frost-1722
linf_norm,l1_dist,0.39782655239105225,Train,10,9.5,fallen-frost-1722
linf_norm,l2_dist,0.5631406307220459,Train,10,9.5,fallen-frost-1722
l1_norm,l1_dist,1.3841991424560547,Valid,10,9.5,fallen-frost-1722
l1_norm,l2_dist,1.9846497774124146,Valid,10,9.5,fallen-frost-1722
l2_norm,l1_dist,0.8925281763076782,Valid,10,9.5,fallen-frost-1722
l2_norm,l2_dist,1.290695071220398,Valid,10,9.5,fallen-frost-1722
linf_norm,l1_dist,0.20235082507133484,Valid,10,9.5,fallen-frost-1722
linf_norm,l2_dist,0.30234867334365845,Valid,10,9.5,fallen-frost-1722
l1_norm,l1_dist,1.566962718963623,Train,10,10.0,breezy-water-1723
l1_norm,l2_dist,5.458078861236572,Train,10,10.0,breezy-water-1723
l2_norm,l1_dist,0.7791979312896729,Train,10,10.0,breezy-water-1723
l2_norm,l2_dist,1.337260365486145,Train,10,10.0,breezy-water-1723
linf_norm,l1_dist,0.34081119298934937,Train,10,10.0,breezy-water-1723
linf_norm,l2_dist,0.49154171347618103,Train,10,10.0,breezy-water-1723
l1_norm,l1_dist,1.3745267391204834,Valid,10,10.0,breezy-water-1723
l1_norm,l2_dist,1.984789252281189,Valid,10,10.0,breezy-water-1723
l2_norm,l1_dist,0.8725147247314453,Valid,10,10.0,breezy-water-1723
l2_norm,l2_dist,1.274718999862671,Valid,10,10.0,breezy-water-1723
linf_norm,l1_dist,0.184853196144104,Valid,10,10.0,breezy-water-1723
linf_norm,l2_dist,0.2756713926792145,Valid,10,10.0,breezy-water-1723
l1_norm,l1_dist,1.8951555490493774,Train,10,8.5,lilac-frog-1724
l1_norm,l2_dist,5.561526775360107,Train,10,8.5,lilac-frog-1724
l2_norm,l1_dist,0.8536398410797119,Train,10,8.5,lilac-frog-1724
l2_norm,l2_dist,1.3882856369018555,Train,10,8.5,lilac-frog-1724
linf_norm,l1_dist,0.40514498949050903,Train,10,8.5,lilac-frog-1724
linf_norm,l2_dist,0.5734369158744812,Train,10,8.5,lilac-frog-1724
l1_norm,l1_dist,1.3919168710708618,Valid,10,8.5,lilac-frog-1724
l1_norm,l2_dist,2.000917673110962,Valid,10,8.5,lilac-frog-1724
l2_norm,l1_dist,0.8980484008789062,Valid,10,8.5,lilac-frog-1724
l2_norm,l2_dist,1.299918532371521,Valid,10,8.5,lilac-frog-1724
linf_norm,l1_dist,0.2034725844860077,Valid,10,8.5,lilac-frog-1724
linf_norm,l2_dist,0.30461156368255615,Valid,10,8.5,lilac-frog-1724
l1_norm,l1_dist,1.5680232048034668,Train,10,10.0,fluent-gorge-1725
l1_norm,l2_dist,5.458045482635498,Train,10,10.0,fluent-gorge-1725
l2_norm,l1_dist,0.7803440093994141,Train,10,10.0,fluent-gorge-1725
l2_norm,l2_dist,1.3374390602111816,Train,10,10.0,fluent-gorge-1725
linf_norm,l1_dist,0.3488577902317047,Train,10,10.0,fluent-gorge-1725
linf_norm,l2_dist,0.5025434494018555,Train,10,10.0,fluent-gorge-1725
l1_norm,l1_dist,1.3764655590057373,Valid,10,10.0,fluent-gorge-1725
l1_norm,l2_dist,1.9877707958221436,Valid,10,10.0,fluent-gorge-1725
l2_norm,l1_dist,0.8735650777816772,Valid,10,10.0,fluent-gorge-1725
l2_norm,l2_dist,1.2762172222137451,Valid,10,10.0,fluent-gorge-1725
linf_norm,l1_dist,0.18501073122024536,Valid,10,10.0,fluent-gorge-1725
linf_norm,l2_dist,0.27577364444732666,Valid,10,10.0,fluent-gorge-1725
l1_norm,l1_dist,1.8949779272079468,Train,10,9.5,super-butterfly-1726
l1_norm,l2_dist,5.561616897583008,Train,10,9.5,super-butterfly-1726
l2_norm,l1_dist,0.8532534837722778,Train,10,9.5,super-butterfly-1726
l2_norm,l2_dist,1.3882720470428467,Train,10,9.5,super-butterfly-1726
linf_norm,l1_dist,0.4002368450164795,Train,10,9.5,super-butterfly-1726
linf_norm,l2_dist,0.5667113661766052,Train,10,9.5,super-butterfly-1726
l1_norm,l1_dist,1.3871171474456787,Valid,10,9.5,super-butterfly-1726
l1_norm,l2_dist,1.9895697832107544,Valid,10,9.5,super-butterfly-1726
l2_norm,l1_dist,0.8944774270057678,Valid,10,9.5,super-butterfly-1726
l2_norm,l2_dist,1.2931560277938843,Valid,10,9.5,super-butterfly-1726
linf_norm,l1_dist,0.20293283462524414,Valid,10,9.5,super-butterfly-1726
linf_norm,l2_dist,0.30325955152511597,Valid,10,9.5,super-butterfly-1726
l1_norm,l1_dist,1.5874028205871582,Train,10,3.5,fiery-sound-1727
l1_norm,l2_dist,4.389770984649658,Train,10,3.5,fiery-sound-1727
l2_norm,l1_dist,0.8311541676521301,Train,10,3.5,fiery-sound-1727
l2_norm,l2_dist,1.3512238264083862,Train,10,3.5,fiery-sound-1727
linf_norm,l1_dist,0.4395555853843689,Train,10,3.5,fiery-sound-1727
linf_norm,l2_dist,0.6191959977149963,Train,10,3.5,fiery-sound-1727
l1_norm,l1_dist,1.501979947090149,Valid,10,3.5,fiery-sound-1727
l1_norm,l2_dist,2.1886839866638184,Valid,10,3.5,fiery-sound-1727
l2_norm,l1_dist,0.9569345116615295,Valid,10,3.5,fiery-sound-1727
l2_norm,l2_dist,1.4014021158218384,Valid,10,3.5,fiery-sound-1727
linf_norm,l1_dist,0.21121643483638763,Valid,10,3.5,fiery-sound-1727
linf_norm,l2_dist,0.316874623298645,Valid,10,3.5,fiery-sound-1727
l1_norm,l1_dist,1.89479398727417,Train,10,9.5,stoic-eon-1728
l1_norm,l2_dist,5.561153411865234,Train,10,9.5,stoic-eon-1728
l2_norm,l1_dist,0.8536211252212524,Train,10,9.5,stoic-eon-1728
l2_norm,l2_dist,1.3881452083587646,Train,10,9.5,stoic-eon-1728
linf_norm,l1_dist,0.40249425172805786,Train,10,9.5,stoic-eon-1728
linf_norm,l2_dist,0.569493293762207,Train,10,9.5,stoic-eon-1728
l1_norm,l1_dist,1.384568214416504,Valid,10,9.5,stoic-eon-1728
l1_norm,l2_dist,1.9844493865966797,Valid,10,9.5,stoic-eon-1728
l2_norm,l1_dist,0.892328679561615,Valid,10,9.5,stoic-eon-1728
l2_norm,l2_dist,1.2902064323425293,Valid,10,9.5,stoic-eon-1728
linf_norm,l1_dist,0.2022453248500824,Valid,10,9.5,stoic-eon-1728
linf_norm,l2_dist,0.30209076404571533,Valid,10,9.5,stoic-eon-1728
l1_norm,l1_dist,1.8949779272079468,Train,10,9.5,driven-sun-1729
l1_norm,l2_dist,5.561616897583008,Train,10,9.5,driven-sun-1729
l2_norm,l1_dist,0.8532534837722778,Train,10,9.5,driven-sun-1729
l2_norm,l2_dist,1.3882720470428467,Train,10,9.5,driven-sun-1729
linf_norm,l1_dist,0.4002368450164795,Train,10,9.5,driven-sun-1729
linf_norm,l2_dist,0.5667113661766052,Train,10,9.5,driven-sun-1729
l1_norm,l1_dist,1.3871171474456787,Valid,10,9.5,driven-sun-1729
l1_norm,l2_dist,1.9895697832107544,Valid,10,9.5,driven-sun-1729
l2_norm,l1_dist,0.8944774270057678,Valid,10,9.5,driven-sun-1729
l2_norm,l2_dist,1.2931560277938843,Valid,10,9.5,driven-sun-1729
linf_norm,l1_dist,0.20293283462524414,Valid,10,9.5,driven-sun-1729
linf_norm,l2_dist,0.30325955152511597,Valid,10,9.5,driven-sun-1729
l1_norm,l1_dist,1.184000849723816,Train,10,10.0,good-dream-1730
l1_norm,l2_dist,2.772005796432495,Train,10,10.0,good-dream-1730
l2_norm,l1_dist,0.7729043960571289,Train,10,10.0,good-dream-1730
